Date	User	Tweet	sentiment
2021-08-13 03:07:02+00:00	DKIJakarta	"Simak infografik berikut untuk tahu poin-poin penting dari aturan transportasi selama masa penyesuaian PPKM, sesuai SK Kadishub No. 321 Tahun 2021!

Selalu terapkan 6M dengan disiplin yang tinggi.

#dishubdkijakarta #ppkm #ppkmlevel4 #hadapibersama #jakartabangkit #vaksindulu https://t.co/n5auIgGq0m"	1
2021-08-13 03:06:44+00:00	DKIJakarta	"Sektor transportasi menjadi salah satu bagian penting dalam PPKM Level 4.

Aturan ini wajib ditaati masyarakat yg memiliki keperluan mendesak/ penting, sehingga harus keluar rumah dengan berkendara.

https://t.co/1KLugPiZHM
#dishubdkijakarta #ppkm #jakartabangkit #vaksindulu https://t.co/9VDaPqhkq0"	1
2021-08-13 03:00:02+00:00	OfficialRaena	"Happy Friday! TGIF, waktunya #PPKM: Pagi-Pagi, Kita Main!

Ini dia clue untuk tebak-tebakan hari ini! Gimana BFFs, kamu tau jawabannya nggak? Kalau tau, langsung reply di bawah ya! https://t.co/rqafsagb8g"	1
2021-08-13 02:50:01+00:00	pikiran_rakyat	"Aturan Ganjil-Genap Kendaraan Berlaku di Kabupaten Bandung Mulai 12 hingga 16 Agustus 2021

https://t.co/2elymr1ab7 

#aturan #kebijakan #ganjil #genap #kendaraan #bermotor #kabupaten #bandung #jawabarat #ppkm #covid19 #indonesia #nasional #prmn #prmnsahabatumkm #pikiranrakyat"	1
2021-08-13 02:47:26+00:00	Terasjabar_1	"https://t.co/BjytUXxlAU 

BREAKING : Presiden Jokowi Digugat Ke PTUN Karena Kebijakan PPKM, Ini Isi Gugatannya

#Jokowi 
#PTUN 
#PPKM"	1
2021-08-13 02:47:20+00:00	KerjaKreatif	"Selamat pagi!
Mimin mau absen nih, siapa yang hari ini masih WFH? 

#PPKM 
#PPKMLevel4"	1
2021-08-13 02:40:27+00:00	karangnyarrpst	"Koe kenal aku pora jane ki

#fypシ #fypindonesia #like #LikeForLikes #viralindo #PPKM #PPKMLevel4"	1
2021-08-13 02:33:08+00:00	encepan_hape	"RAKYAT PAK GANJAR
               VS
RAKYAT BU KHOFIFAH
#mevsyou #jateng #jatim #ghosting #PPKM #PpkmDiperpanjang #lelah #nosara #justforfun #akudighosting"	1
2021-08-13 02:15:48+00:00	AzrulAnwar5	"Bismillah...Sidang skripsi di depan mata 😊

#skripsi #pejuangskripsi #pejuangsarjana #PPKM"	1
2021-08-13 02:12:00+00:00	Popularitascom	"PPKM level 4 di Banda Aceh Harus Ditegakkan Secara Ketat
 #bandaaceh #idiaceh #ppkm...
https://t.co/LOu3OiOmPj"	1
2021-08-13 02:00:01+00:00	OfficialiNewsTV	"Situasi lalu lintas di kawasan Senayan saat pemberlakuan ganjil-genap pada Kamis, (12/08/21) terpantau ramai lancar. POT

#PPKM #GanjilGenap #Jakarta #iNewsSore #iNews https://t.co/i4JUhe3k3q"	1
2021-08-13 01:54:04+00:00	samsulhadi	"Suasana #PPKM nasabah dipaksa berkerumun. 

@BankSyariah_ID @banksyariahin13 @BNISyariah_JKT @ojkindonesia @bank_indonesia @satgascovid19id @KemenkesRI @hotmanParis @sunankalijaga @KemenBUMN https://t.co/EAKoNIhnge"	1
2021-08-13 01:47:57+00:00	yoo_see_fani	Bingung mau rebahan gaya apalagi. Soalnya semua gaya udah pernah😑 #PPKM	2
2021-08-13 01:41:15+00:00	pikiran_rakyat	"Video Viral! Detik-detik Sesama Polisi Bersitegang di Jalan, Polwan: Kulapor ke Kapolda Nanti
#Polisi #Polwan #PPKM

Selengkapnya: https://t.co/Vy2O4qM7hK via @YouTube"	1
2021-08-13 01:26:14+00:00	samsulhadi	"Krn suasana masih #PPKM dan dr banknya gk ada pemberitahuan resmi, istri nyantai aja menyikapi broadcast di medsos itu. Kepikirannya jangan2 itu hoaks. 

Tiba-tiba per tanggal 11/8 rekening beneran gak bs diakses. Bingung dong, orang ini rekening usaha dagang"	2
2021-08-13 01:15:59+00:00	nje0122	"Deretan terbaru soal ibadah selama PPKM

https://t.co/1T3WlhAEFm

#TangkapRachlandNashidik #VaksinasiNasional Vaksin Aman Halal #Covid_19 #PpkmDiperpanjang #PPKM #PPKMLevel4"	1
2021-08-13 01:06:16+00:00	detikcom	Pemerintah melakukan penyesuaian syarat perjalanan dalam negeri, salah satunya untuk moda kereta api. #ppkm #corona  https://t.co/vmfJcMPi5n	1
2021-08-13 01:06:14+00:00	detikfinance	Pemerintah melakukan penyesuaian syarat perjalanan dalam negeri, salah satunya untuk moda kereta api. #ppkm #corona  https://t.co/TgorITdS7A	1
2021-08-13 01:01:59+00:00	mgyess	#ppkm #dietsehat #herbalife https://t.co/k6feJkGjrX	1
2021-08-13 00:58:36+00:00	maswahyu80	"Ada Kupon Experience Rp10,000,000 buatmu, nih. Segera aktifkan dengan kode BCNQ92. Bonusmu akan terus mengalir ke rekeningmu lo. Yuk, ambil sekarang! #NEOTheWorldEndswithYou #PPKM #PPKMLevel4
https://t.co/0csqfVCKjO"	1
2021-08-13 00:40:01+00:00	Genpi_Co	Pemerintah kembali memperpanjang masa kebijakan PPKM. Terdapat aturan yang diterapkan, termasuk aturan kegiatan di tempat ibadah. Berikut rinciannya. #ppkm https://t.co/q3uAriYOlm	1
2021-08-12 23:59:33+00:00	Balirentvilla1	#balivibes #digital  #nomad #baligasm #ppkm  #special #baliholiday #balilife https://t.co/rpD6Fvnwe2	1
2021-08-12 23:40:08+00:00	PKaranglewas	"Kesiapsiagaan personil Polsek Karanglewas Polresta Banyumas dalam menjaga Mako Polsek, antisipasi Gangguan yang tidak diinginkan, dimusim Pandemi Covid-19, Kamis malam (12/8)

#ppkm
#polripresisi
#kesiapsiagaan
#banyumassolidmelawancovid
@PKaranglewas https://t.co/qaPGc6bZYp"	1
2021-08-12 23:34:19+00:00	adiraksa	"Itu téa: ""Ikut atau luput?"" 
Follow &amp; join. Kampusnya bebas #PPKM #ZonaColorfull #KTM https://t.co/q8ajelxMiv"	1
2021-08-12 23:07:28+00:00	NewsAntv	Jelang Tatap Muka, Inilah Hal yang Perlu Disiapkan Murid, Orang Tua, dan Guru https://t.co/ubNtROY96w via @antvnewsplus #PendidikanMasaPandemi #PPKM #Protocol	1
2021-08-12 23:03:15+00:00	jahid_ghofari	Pg yg cerah hoax apa benar apa hubungan antara no telepon seluler dengan ibadah ngaco ini ngaco kalau ini benar cuma apa hubunganya #PPKM	2
2021-08-12 22:39:07+00:00	niiepyy	"Nunggu panggilan interview setelah ngelamar kerja udah kaya nungguin bansos.

Kaga datang"" njir:)

Bilangnya 3-4 hari,tau""nya mundur jadi 1 minggu. Udah nunggu,diundur lagi 1 minggu:).

Ini PPKM kah?!. Canda PPKM:)

#lamarankerja #ppkm #bansos"	2
2021-08-12 22:14:17+00:00	tribunkaltim	"https://t.co/zjm7cxY1KY
#Ganjar #PPKM #PPKMLevel4 #PpkmDiperpanjang #BeritaTerkini"	1
2021-08-12 20:54:57+00:00	Nastyedmon	"Fridays the 13th, malam jumat begini asik kali ya nonton video ini? Yuk mampir dengan keseruan horror tapi lucu dan seru, semoga terhibur!

https://t.co/hEPzCSHPrF

#ceritaserem #malemjumat #PPKM #pacifyindonesia #youtuberindonesia #IkatanCintaEp390 #PPKM #PPKMEfektif #videoserem https://t.co/PJCeyjeWWB"	0
2021-08-12 20:09:40+00:00	fadzallkhalidi1	"terkadang kita harus melanggar aturan untuk menyesuaikan kondisi~
#PPKM"	1
2021-08-12 19:17:37+00:00	AlwiFathin	"شفاء القلوب لقاء المحبوب
""Penawar bagi hati ialah bertemu dengan kekasih hati.""

Nb;
Apapun statusnya tetap #PPKM #Level4 #Vaksin #3M yah, jangan lupa #PCR"	0
2021-08-12 19:12:06+00:00	moc_salim	"Jaga selalu sehat.

#PPKM yaa?"	0
2021-08-12 18:31:18+00:00	reja_ep	Seko awal #EURO2020 ngasi liga ndek eropa mulai kok Indonesia jik #PPKM. Krejuten sikile inyong pengen main https://t.co/38bgCfsro0	2
2021-08-12 18:10:46+00:00	almishbah	"Tips menjaga kesehatan Fikiran,
Terutama saat PPKM seperti sekarang ini

#fikiran
#pikiran
#ppkm
#jagapikiran https://t.co/Lkka3crckk"	1
2021-08-12 17:48:07+00:00	gabbyxiu	#PPKM https://t.co/zmOihDATkH	1
2021-08-12 17:43:35+00:00	_gaillardia	Jalan jalan malem yu, terus makan eskrim di motor di sisi jalan.terus makan indomie di warkop, kalo ga ke grebeg sama isilop sih :( #ppkm	1
2021-08-12 17:28:43+00:00	monitorindo	138 Pusat Perbelanjaan di Empat Kota Uji Coba Pembukaan &gt; https://t.co/zXp1PhNcJg  #Mal #PPKM	1
2021-08-12 17:22:45+00:00	monitorindo	138 Pusat Perbelanjaan di Empat Kota Uji Coba Pembukaan https://t.co/zXp1PhNcJg  #Mal #PPKM	1
2021-08-12 16:21:11+00:00	nhiar_bahar	"So 8 bulan blm ketemu mama, blm ziarah papa🥲, blm pernah lagi liat laut, blm pernah lagi makan sayur bening kelor, lalampa pidis buatan tetangga, coto makassar, pisang goroho n sagela🤣
Sangat susah ditemukan di sini
#PPKM"	2
2021-08-12 16:16:02+00:00	rizkie_aji	Thursday on Grind #PPKM || Valorant Indonesia https://t.co/6NsFJXo3wN	1
2021-08-12 16:10:53+00:00	BantengGirl	"Hasto Sampaikan Pesan Megawati Soal Kepemimpinan Strategis

#pdiperjuangan #pdiperjuanganpurwakarta #pdiperjuanganjabar #ppkm #ppkmmikro #ppkmlevel4 #biru #puan #siti #dihapus 

https://t.co/TetNJP2pq0"	1
2021-08-12 16:08:58+00:00	BantengGirl	"Majalengka PPKM Level 3, Bupati Terbitkan Surat Edaran

https://t.co/Fn0HUKvvzR

#pdiperjuangan #pdiperjuanganpurwakarta #pdiperjuanganjabar #ppkm #ppkmmikro #ppkmlevel4 #biru #puan #siti #dihapus"	1
2021-08-12 16:07:08+00:00	BantengGirl	"DPC PDIP Ciamis Salurkan Bantuan Sembako Kepada Warga Desa

https://t.co/JnuRx54fBc

#pdiperjuangan #pdiperjuanganpurwakarta #pdiperjuanganjabar #ppkm #ppkmmikro #ppkmlevel4 #biru #puan #siti #dihapus"	1
2021-08-12 16:05:19+00:00	BantengGirl	"PDI Perjuangan Dorong Pengembangan dan Inovasi Desa Wisata

https://t.co/PhgnMwzvdH

#pdiperjuangan #pdiperjuanganpurwakarta #pdiperjuanganjabar #ppkm #ppkmmikro #ppkmlevel4 #biru #puan #siti #dihapus"	1
2021-08-12 16:05:09+00:00	stepbimbim	"Pelan Pelan Kita Menjauh
 #PPKM"	2
2021-08-12 16:01:27+00:00	iamrikofebrians	"PPKM = Pelan Pelan Kamu Mendekat
PPKM = Pelan Pelan Kamu Menjauh
PPKM = Pelan Pelan Kesusahan Makan
#ppkm"	2
2021-08-12 15:54:15+00:00	mainmainid_	"Bukan Dihapus, Indikator Kematian Covid-19 Hanya Sedang Dilakukan Perbaikan Data

https://t.co/UqoR2D61dI

#PPKM #Corona #coronavirus #Covid_19 #COVID #Database"	1
2021-08-12 15:53:08+00:00	Dutarudetid	"Jaman nginjeum duit jang dahar jeung jaman masang baliho. SABAR 

#ppkm #rudetnesia"	2
2021-08-12 15:50:22+00:00	DupitaDupita1	Capek aja gitu berdampingan mulu sma #ppkm	2
2021-08-12 15:36:35+00:00	kangkupi_id	"BFC Lira Semiauto 2GR
Info : https://t.co/j9oRY7vW1r

SOLUSI INVESTASI MESIN KOPI
Kembangkan bisnis anda dengan memilih paket mesin kopi &amp; grinder terbaik.
Miliki segera mumpung ada penawaran spesial.

#freshmilk  #temankangkupi #usahakuliner #umkm #PPKM  #paketmesinkopi https://t.co/GqibBThlLM"	1
2021-08-12 15:21:09+00:00	nurfawaidipnu	"PPKM mengharuskan warung kopi tutup, tapi tetap ngopi ( ngobrol inspirasi ) hehehe
#PPKM #PPKMEfektifTekanLajuKovid #balakpentol"	0
2021-08-12 15:14:52+00:00	KamuSia15913139	"Sedang menikmati hidup yang makin hari makin gak jelas

#PPKM"	2
2021-08-12 15:03:45+00:00	detikfinance	Luhut meminta masyarakat Bali untuk menyiapkan protokol kesehatan ketat untuk melakukan upacara adat dan keagamaan. #corona #ppkm   https://t.co/qJBB61YN0Y	1
2021-08-12 15:02:27+00:00	detikcom	Luhut meminta masyarakat Bali untuk menyiapkan protokol kesehatan ketat untuk melakukan upacara adat dan keagamaan. #corona #ppkm   https://t.co/TGpi4mJOCF	1
2021-08-12 15:00:33+00:00	lampungpost_	"Sebanyak lima titik penyekatan ruas jalan di Lampung Selatan mulai diterapkan besok, Jumat, 13 Agustus 2021. Hal ini menyusul penerapan pemberlakuan pembatasan kegiatan masyarakat (PPKM) Level 4 di Lampung Selatan.
#PPKM #PPKMLevel4 #ppkmlampung #lampostco
https://t.co/hPlJFCvanm"	1
2021-08-12 14:57:10+00:00	DKIJakarta	"Teman-teman berikut adalah poin penting pencegahan dan pengendalian COVID-19 di perkantoran, sebagaimana yang tertuang pada SK Kadisnakertransgi No. 2157 Tahun 2021. 

#disnakertransgidkijakarta #ppkm #ppkmlevel4 #kotakolaborasi #JAKI #JakartaBangkit #jagajakarta #vaksindulu https://t.co/pUxqOnDcf3"	1
2021-08-12 14:57:06+00:00	SdpYogyakarta	Kalo mau #nikung hati-hati ya Baca Bismillahirrahmanirrahim jangan lupa lebih aman lagi pake #modulsdp #lampuseinotomatis #hatihati #SafetyFirst  #safetyriding #PPKM	0
2021-08-12 14:43:13+00:00	ericksadewa01	Setelah sekian lama tidak memperdulikan media sosial, mengalami kebangkrutan karena PPKM, seperti hidup di negara Otoriter dimana kritikan di lihat seperti Kotoran. #spotify #PPKM #psbb #ppkmdarurat #ppkmdiperpanjang #ekonomiindonesia #ekonomjmelemah #anjing #otoriter #p2km https://t.co/G0fFobszPX	2
2021-08-12 14:38:20+00:00	almightyfloy	Udah pake titan gell, yang panjang malah ppkm bukan kontol gue #ppkm	2
2021-08-12 14:37:32+00:00	fajaronline	PPKM, Hoaks, dan Literasi https://t.co/VbJg9RpaoZ #hoaks #literasi #PPKM	1
2021-08-12 14:37:16+00:00	saerulzaman	"Kampung halaman lagi dong 😁
#Ganjar 
#IndonesiaTangguh 
#PPKM https://t.co/GTbQDo93Tn"	1
2021-08-12 14:34:07+00:00	saerulzaman	"Kampung halamanku dong
Yukbisayuk
#Ganjar 
#PPKM 
#IndonesiaTangguh https://t.co/wiadjJWBMJ"	1
2021-08-12 14:33:42+00:00	Haqqulf_17	PPKM sampe tanggal 16, tgl 17 kita merdeka. Proklamasi lagi kita, boleh juga konsep Jokowi nih👍 #PPKM #diperpanjangatautidak	1
2021-08-12 14:23:07+00:00	iyahaqq	"Mulai Saiki seng marahi tekanan batin, tinggalke !!!
Awak Dewe terlalu muda Donggo stress seng Ra perlu. 

#PPKM"	2
2021-08-12 14:20:49+00:00	wonghumanusia	"Disclaimer: polling ini menggunakan teknik sampling yang mengikuti algoritma linimasa Linkedin, sehingga mungkin memiliki kelemahan. Demografi voter juga cenderung homogen dari profil pekerjaan, pendapatan, dan status sosial.

#PPKM"	1
2021-08-12 14:19:10+00:00	wonghumanusia	"Tiga indikator pertama menandakan bahwa sebenarnya pertumbuhan ekonomi ini belum berdampak pada sektor riil dan sektor-sektor yang menyerap tenaga kerja. Sementara indikator keempat menandakan bahwa pertumbuhan baru dirasakan di sektor keuangan.

#ppkm"	1
2021-08-12 14:16:35+00:00	wonghumanusia	"60% dari voter menyatakan ‘tidak ada perubahan berarti’ pada kondisi ekonomi mereka. Sementara 21% mengatakan kondisi ekonominya ‘kian suram’, dan sebanyak 19% mengatakan kondisi ekonominya ‘lebih baik’. Dengan kata lain, mayoritas voter belum merasakan pertumbuhan.

#PPKM"	2
2021-08-12 14:14:42+00:00	wonghumanusia	"Sekitar 70% voter adalah profesional dan formal worker, sisanya 30% terdiri dari entrepreneur, dosen, pekerja seni, dan sebagainya. 

Dengan pertanyaan polling “apakah anda merasakan dampak kenaikan (pertumbuhan ekonomi 7,07%) ini?” hasilnya adalah sebagai berikut:

#ppkm"	1
2021-08-12 14:13:11+00:00	wonghumanusia	"Saya membuat polling di Linkedin untuk mengukur persepsi terhadap dampak dari pertumbuhan ekonomi kuartal ini sebesar 7,07%.

Polling ini dilihat oleh 14.841 orang dan diisi oleh 401 orang (2,7%). Polling diadakan selama 7 hari dari tanggal 5 - 11 Agustus 2021.

#PPKM https://t.co/tpxYHmDhzl"	1
2021-08-12 14:12:43+00:00	CikalAksara	"Program PPKM dari Cikal Aksara masih kami perpanjang kembali hingga 17 Agustus 2021 menyesuaikan kebijakan pemerintah terbaru 

#PPKM #PromoPembelianBukuUntukKegiatanDiRumah https://t.co/WaQxNh2yLg"	1
2021-08-12 14:11:33+00:00	mainmainid_	"Pemerintah Rencanakan Perlonggar Prokes Bagi yang Sudah Divaksin

https://t.co/BrqBENueIn

#prokes #PPKM #PPKMdaruratBerhasil #Vaksin #vaksinasi"	1
2021-08-12 14:05:00+00:00	Mutmainnah_muts	Bersyukur masih bisa makan #PPKM https://t.co/NMKSe7akNJ	0
2021-08-12 14:02:04+00:00	tvOneNews	"Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Pekanbaru, Riau berdampak besar pada bisnis hotel dan restoran. 
Selengkapnya https://t.co/OXcCvQOgpy
#NewsOneMinute #CariBeritaditvOne #PPKM #Hotel #Riau https://t.co/cIVL4XgbVZ"	1
2021-08-12 13:53:55+00:00	pikiran_rakyat	"900 Warga Asing Masuk Indonesia, Otoritas Imigrasi Janjikan Pemberian Vaksin
https://t.co/Hf94w6mN3c 

#imigrasi #vaksin #ppkm #prmn #prmnsahabatumkm #pikiranrakyatmedianetwork #potensilokalgonasional #KolaborasiMediapreneurNusantara #pikiranrakyat"	1
2021-08-12 13:53:15+00:00	DKIJakarta	"Teman-teman berikut adalah poin penting aktivitas PPKM Level 4 Sektor Usaha yang beroperasi bertahap, sebagaimana yang tertuang pada SK Kadis PPKUKM No. 440 Tahun 2021.

https://t.co/FhG5IiQy21
#dinasppkukm #ppkm #ppkmlevel4 #kotakolaborasi #JAKI #JakartaBangkit #jagajakarta https://t.co/ebLApNkAPY"	1
2021-08-12 13:48:06+00:00	aciklodic	"akhirnya.... setelah hampir 2 tahun semedi mendalami ilmu #PPKM level kame-hame... 
inilah jurus matahari #kebhinekaan https://t.co/c3zOMRdw67"	1
2021-08-12 13:48:00+00:00	rmbantencom	Walikota Serang Buka Sosialiasi Vaksin Dan Gebyar 1001 Bendera, Loh Kan PPKM? - https://t.co/d6vhyP6enD https://t.co/IupbZYHZAl #serang #PPKM https://t.co/NsooojcUFl	1
2021-08-12 13:30:58+00:00	ninasusilo	Kata Mendag, ke mal pake hasil PCR yg negatif ato sertifikat vaksin. Kalo ga mo pake pcr, ke pasar rakyat aja. Bener sih Pak, di pasar rakyat mah, masker juga ga dipake 🙈. #ppkm #covid-19indonesia	2
2021-08-12 13:22:22+00:00	Jeje53427201	"Di masa ini ,saatnya kita menunjukan skill untuk bertahan hidup.
#Covid_19 #PPKM"	0
2021-08-12 13:10:55+00:00	sefulisasi	"Ternyata ngga cuma cinta aja yang deritanya tiada akhir, PPKM JUGA !!

#receh
#ppkm"	2
2021-08-12 13:09:58+00:00	OfficialiNewsTV	"Situasi Lalu Lintas di Kawasan Senayan, Terkait Ganjil Genap di Tengah PPKM #iNewsSiang 12/08

Selengkapnya https://t.co/OmHoTdkjul

#GenapGanjil #Senayan #PPKM #LaluLintas https://t.co/cEXIOz6Esj"	1
2021-08-12 13:08:40+00:00	EraBaru19	"Percayalah Pasti Kita Menang

#ppkm"	0
2021-08-12 13:05:35+00:00	MakeArt_NotHate	"🧘
.
.
.
#ppkm #studytour #amedbali #energyhealing #aftercovidtrip #colouringmyday #positivemindset @ Amed Bali https://t.co/b2PQPP0YCu"	1
2021-08-12 13:05:01+00:00	jpnncom	PT KAI mengumumkan aturan baru sebagai syarat perjalanan naik kereta api di masa perpanjangan PPKM level 4 di sejumlah wilayah. #PPKM https://t.co/frHWI5KW7d	1
2021-08-12 13:01:18+00:00	IkaRochmah	Setidaknya sempat nonton sebelum #PPKM https://t.co/9DVcLjZ78d	1
2021-08-12 12:58:27+00:00	Ontosen92041340	"Ngopi santai bersama Bp. Suranto MM.Pd.. seorang Pahlawan Tnp Tanda Jasa. Yg mendedikasikan dirinya selama 41th utk mendidik anak SD di negri ini.
@nadiemmakarim
@jokowi @anchor

#podcastindonesia #anchor #ppkm #pendemi

https://t.co/1q75fSkItL"	1
2021-08-12 12:57:19+00:00	OfficialCalon	jenuh dan membosankan kembalikan saya ke tahun dibawah 2019 ada yg punya mesin waktunya gak  #ppkm #downtream #backto2005 #Indonesia	2
2021-08-12 12:32:27+00:00	SumaUI	"PRMB melakukan march dari Monumen Perjuangan Bandung ke Gedung Sate dengan tujuan menyampaikan aspirasi mereka terhadap pemerintah.

Selengkapnya bisa Sumates lihat dalam Galeri Foto kali ini.

Pers Suara Mahasiswa 2021
Independen, Lugas, dan Berkualitas 

#PPKM #Covid19 https://t.co/E4WcntYagM"	1
2021-08-12 12:29:40+00:00	mco_dkl	"Ketika Cabai tak (lagi) sepedas harganya , , , 
#ppkm"	2
2021-08-12 12:16:16+00:00	rmoljateng	"#PPKM Level 4 Diperpanjang, Jalan Protokol #Kebumen Kembali Disemprot Disinfektan #klikRMOL 
https://t.co/KCVvA545LW"	1
2021-08-12 11:39:14+00:00	PKaranglewas	"Bhabinkamtibmas Aiptu Handoko, SH., laks giat woro woro keliling himbauan untuk patuhi prokes kepada masyarakat di wilayah desa Pangebatan kec karanglewas di musim Pandemi Covid-19, Kamis (12/8)

#polripresisi
#ppkm
#dirumahsaja
#banyumassolidmelawancovid
@PKaranglewas https://t.co/DAYDfXgvcJ"	1
2021-08-12 11:36:57+00:00	jnnyjazz	"Kangen ada di tengah2 crowd kayak gini, lompat2 bareng, nyanyiin 1 lagu yg sama bareng2

Kenapa punya hobi yg di masa kayak gini syaratnya udah pasti susah banget dipenuhi?
#konser #PPKM #LinkinPark https://t.co/DpDjGP9hgN"	2
2021-08-12 11:31:29+00:00	kendaritimes	"“Kita masih menunggu, kalau sudah ada instruksi baru kita bergerak. Kita akan melapor dulu dan menjelaskan skenarionya, kalau disetujui Satgas Covid-19 baru kita jalan, ungkapnya seperti dilansir dari zonasultracom

#ppkm #belajar #covid_19 #kendarihariini #kendaritimes"	1
2021-08-12 11:26:56+00:00	tataloe	Diperpanjang / #sabar #sagalabareuh #ppkm #rudet https://t.co/iyhZaE7xBn	1
2021-08-12 11:23:34+00:00	masbe07	"Mereka lupa bahwa kita di lindungi dari wabah corona, tapi tidak di lindungi dari angsuran bulanan
#ppkm"	2
2021-08-12 11:22:30+00:00	mnctrijayafmsmg	"Pemerintah membuat aturan terbaru dalam perjalanan transportasi khususnya perjalanan menggunakan pesawat di masa PPKM Darurat Level 4 untuk wilayah Jawa-Bali hingga 16 Agustus 2021 mendatang.
https://t.co/p8PuORXn0e
#ppkm #level4 #kartuvaksin #vaksinasi #mendagr https://t.co/ca84B3wwne"	1
2021-08-12 11:22:06+00:00	RDI_Semarang	"Pemerintah membuat aturan terbaru dalam perjalanan transportasi khususnya perjalanan menggunakan pesawat di masa PPKM Darurat Level 4 untuk wilayah Jawa-Bali hingga 16 Agustus 2021 mendatang.
https://t.co/7d4QmmliPU
#ppkm #level4 #kartuvaksin #vaksinasi #mendagri https://t.co/v8EEZ9J2Gu"	1
2021-08-12 11:18:21+00:00	DKIJakarta	"(2/2) Jalankan terus protokol kesehatan 6M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #VaksinDulu #PPKM #JakartaBangkit https://t.co/M2tZIkA9HH"	1
2021-08-12 11:17:43+00:00	PKaranglewas	"Personil Polsek Karanglewas laks giat patroli cegah GK, dan himbauan untuk patuhi Prokes sebagai upaya percepatan penanganan covid di bank Surya Yudha di wil kec Karanglewas, Kamis (12/8)

#patroli
#polripresisi
#ppkm
#dirumahsaja
#banyumassolidmelawancovid https://t.co/LoDsXUOVxA"	1
2021-08-12 11:15:39+00:00	PKaranglewas	"Personil Polsek Karanglewas laks giat patroli cegah GK, dan pantau arus lalin di jln raya kertawibawa ikut ds Pasir Lor kec karanglewas serta himbauan untuk patuhi Prokes sebagai upaya percepatan penanganan covid, Kamis (12/8)

#patroli
#polripresisi
#ppkm
#dirumahsaja https://t.co/9DS6m0bMwV"	1
2021-08-12 11:11:30+00:00	PKaranglewas	"Personil Polsek Karanglewas laks giat patroli cegah GK, dan himbauan untuk patuhi Prokes sebagai upaya percepatan penanganan covid di pertokoan modern/Alfamart di wil kec Karanglewas, Kamis (12/8)

#patroli
#polripresisi
#ppkm
#dirumahsaja
#banyumassolidmelawancovid https://t.co/3TEI8Rdx5G"	1
2021-08-12 11:10:15+00:00	liem_satria	"Dia merasa Gagah dengan memindahkan hari Libur 1 Muharam yg katanya Hari kejepit, tp apa dia berani Pindah libur 17 Agustus dengan alasan yg sama ?
#PPKM #AturanRuwet"	2
2021-08-12 11:08:53+00:00	PKaranglewas	"Personil Polsek Karanglewas laks giat patroli cegah GK, dan himbauan untuk patuhi Prokes sebagai upaya percepatan penanganan covid di bank bri unit di wil kec Karanglewas, Kamis (12/8)

#patroli
#polripresisi
#ppkm
#dirumahsaja
#banyumassolidmelawancovid https://t.co/TFZOLiIs6J"	1
2021-08-12 11:01:30+00:00	kupastuntasnew	Dimasa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) saat ini, warga Bandar Lampung diminta men...  #Kupastuntas #BandarLampung #KartuKuning #PPKM   https://t.co/G7oNGYqhFd	1
2021-08-12 11:00:47+00:00	Nata_dchoco02	"Ini Syaratnya Jika Kita Mau Masuk Mall
https://t.co/5TCHJpju3J

#pustakalewi #syaratmasukmall #mall #infomall #news #newstoday #breakingnews #beritaupdate #ppkm #pusatperbelanjaan"	1
2021-08-12 11:00:26+00:00	PungPurwanto	Senja di langit Jakarta berkumandang azan magrib. Kencangkan doa agar pandemi segera berakhir #langit #jakarta #ppkm https://t.co/ZRM10MqWyh	1
2021-08-12 11:00:02+00:00	tvOneNews	"Bebagian warga menyebut kebijakan ini lebih baik dibandingkan PPKM yang merugikan pelaku usaha. Menurut kalian kebijakan mana yang benar-benar berpengaruh, PPKM atau ganjil genap?
Selengkapnya https://t.co/SrzWKAjHcG
#OpiniPublik #CariBeritaditvOne #PPKM #GanjilGenap https://t.co/ZpOYaM5zlj"	2
2021-08-12 10:57:11+00:00	otospeed_portal	"Enam Komponen Motor Yang Wajib Dijaga Selama PPKM by Ahoonk Astra Motor Purworejo https://t.co/5Ey7xhSXo3 lewat @Otospeed.id 

#AstraMotor #PPKM #PerawatanMotor"	1
2021-08-12 10:54:30+00:00	SCLLY00N	Layout sama pinned gif dong #zonauang #zonaba #zonahijau #ppkm	1
2021-08-12 10:42:55+00:00	wawanbsetyawan	#ppkm #level #dewa https://t.co/EzGTC2w7bz	1
2021-08-12 10:41:11+00:00	siomdragon	"Pas Pengen Kamu Mens
#ppkm"	1
2021-08-12 10:31:43+00:00	AMRizky_	"PPKM diperpanjang.
Ke Mall harus bawa PCR.
Suami-istri yang nge-mall wajib bawa pcr masing-masing ya...

#PPKM"	1
2021-08-12 10:26:32+00:00	duitologi	"Setiap pelaku perjalanan domestik yang berada di wilayah PPKM level 4, 3, 2 harus mematuhi aturan mobilitas sesuai Inmendagri Nomor 30 Tahun 2021. https://t.co/suTOjttGFQ

#PPKM #PPKMLevel4 #PPKMLevel #ProkesPerjalanan https://t.co/czNuPTLYmw"	1
